word,level,word_url,word_class
laugh,a1,https://www.oxfordlearnersdictionaries.com/definition/english/laugh_2,noun
laugh,a1,https://www.oxfordlearnersdictionaries.com/definition/english/laugh_1,verb
laughter,a2,https://www.oxfordlearnersdictionaries.com/definition/english/laughter,noun
launch,b2,https://www.oxfordlearnersdictionaries.com/definition/english/launch_2,noun
launch,b2,https://www.oxfordlearnersdictionaries.com/definition/english/launch_1,verb
law,a2,https://www.oxfordlearnersdictionaries.com/definition/english/law,noun
lawn,c1,https://www.oxfordlearnersdictionaries.com/definition/english/lawn,noun
lawsuit,c1,https://www.oxfordlearnersdictionaries.com/definition/english/lawsuit,noun
lawyer,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lawyer,noun
lay,b1,https://www.oxfordlearnersdictionaries.com/definition/english/lay_1,verb
layer,b1,https://www.oxfordlearnersdictionaries.com/definition/english/layer_1,noun
layout,c1,https://www.oxfordlearnersdictionaries.com/definition/english/layout,noun
lazy,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lazy,adjective
lead,b1,https://www.oxfordlearnersdictionaries.com/definition/english/lead1_2#lead_hm1_sng_21,noun
lead,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lead1_1,verb
leader,a2,https://www.oxfordlearnersdictionaries.com/definition/english/leader,noun
leadership,b2,https://www.oxfordlearnersdictionaries.com/definition/english/leadership,noun
leading,b1,https://www.oxfordlearnersdictionaries.com/definition/english/leading1,adjective
leaf,b1,https://www.oxfordlearnersdictionaries.com/definition/english/leaf_1,noun
leaflet,b2,https://www.oxfordlearnersdictionaries.com/definition/english/leaflet_1,noun
league,b2,https://www.oxfordlearnersdictionaries.com/definition/english/league,noun
leak,c1,https://www.oxfordlearnersdictionaries.com/definition/english/leak_2,noun
leak,c1,https://www.oxfordlearnersdictionaries.com/definition/english/leak_1,verb
lean,b2,https://www.oxfordlearnersdictionaries.com/definition/english/lean_1,verb
leap,c1,https://www.oxfordlearnersdictionaries.com/definition/english/leap_2,noun
leap,c1,https://www.oxfordlearnersdictionaries.com/definition/english/leap_1,verb
learn,a1,https://www.oxfordlearnersdictionaries.com/definition/english/learn,verb
learning,a2,https://www.oxfordlearnersdictionaries.com/definition/english/learning,noun
least,a2,https://www.oxfordlearnersdictionaries.com/definition/english/least_2,adverb
least,a2,https://www.oxfordlearnersdictionaries.com/definition/english/least_1,determiner
least,a2,https://www.oxfordlearnersdictionaries.com/definition/english/least_1,pronoun
leather,b1,https://www.oxfordlearnersdictionaries.com/definition/english/leather,noun
leave,b2,https://www.oxfordlearnersdictionaries.com/definition/english/leave_2,noun
leave,a1,https://www.oxfordlearnersdictionaries.com/definition/english/leave_1,verb
lecture,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lecture_1,noun
lecture,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lecture_2,verb
left,a1,https://www.oxfordlearnersdictionaries.com/definition/english/left_1,adjective
left,a1,https://www.oxfordlearnersdictionaries.com/definition/english/left_2,adverb
left,a1,https://www.oxfordlearnersdictionaries.com/definition/english/left_3,noun
leg,a1,https://www.oxfordlearnersdictionaries.com/definition/english/leg_1,noun
legacy,c1,https://www.oxfordlearnersdictionaries.com/definition/english/legacy_1,noun
legal,b1,https://www.oxfordlearnersdictionaries.com/definition/english/legal,adjective
legend,b2,https://www.oxfordlearnersdictionaries.com/definition/english/legend,noun
legendary,c1,https://www.oxfordlearnersdictionaries.com/definition/english/legendary,adjective
legislation,c1,https://www.oxfordlearnersdictionaries.com/definition/english/legislation,noun
legislative,c1,https://www.oxfordlearnersdictionaries.com/definition/english/legislative,adjective
legislature,c1,https://www.oxfordlearnersdictionaries.com/definition/english/legislature,noun
legitimate,c1,https://www.oxfordlearnersdictionaries.com/definition/english/legitimate,adjective
leisure,b1,https://www.oxfordlearnersdictionaries.com/definition/english/leisure,noun
lemon,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lemon_1,noun
lend,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lend,verb
length,b1,https://www.oxfordlearnersdictionaries.com/definition/english/length,noun
lengthy,c1,https://www.oxfordlearnersdictionaries.com/definition/english/lengthy,adjective
lens,b2,https://www.oxfordlearnersdictionaries.com/definition/english/lens,noun
lesbian,c1,https://www.oxfordlearnersdictionaries.com/definition/english/lesbian_1,adjective
less,a2,https://www.oxfordlearnersdictionaries.com/definition/english/less_3,adverb
less,a2,https://www.oxfordlearnersdictionaries.com/definition/english/less_1,determiner
less,a2,https://www.oxfordlearnersdictionaries.com/definition/english/less_1,pronoun
lesser,c1,https://www.oxfordlearnersdictionaries.com/definition/english/lesser_1,adjective
lesson,a1,https://www.oxfordlearnersdictionaries.com/definition/english/lesson,noun
let,a1,https://www.oxfordlearnersdictionaries.com/definition/english/let_1,verb
lethal,c1,https://www.oxfordlearnersdictionaries.com/definition/english/lethal,adjective
letter,a1,https://www.oxfordlearnersdictionaries.com/definition/english/letter_1,noun
level,b1,https://www.oxfordlearnersdictionaries.com/definition/english/level_2,adjective
level,a2,https://www.oxfordlearnersdictionaries.com/definition/english/level_1,noun
level,b2,https://www.oxfordlearnersdictionaries.com/definition/english/level_3,verb
liable,c1,https://www.oxfordlearnersdictionaries.com/definition/english/liable,adjective
liberal,c1,https://www.oxfordlearnersdictionaries.com/definition/english/liberal_1,adjective
liberal,c1,https://www.oxfordlearnersdictionaries.com/definition/english/liberal_2,noun
liberation,c1,https://www.oxfordlearnersdictionaries.com/definition/english/liberation,noun
liberty,c1,https://www.oxfordlearnersdictionaries.com/definition/english/liberty_1,noun
library,a1,https://www.oxfordlearnersdictionaries.com/definition/english/library,noun
licence,b2,https://www.oxfordlearnersdictionaries.com/definition/english/licence,noun
license,c1,https://www.oxfordlearnersdictionaries.com/definition/english/license_1,verb
lie,b1,https://www.oxfordlearnersdictionaries.com/definition/english/lie2_2,noun
lie,a1,https://www.oxfordlearnersdictionaries.com/definition/english/lie1_1,verb
lie,b1,https://www.oxfordlearnersdictionaries.com/definition/english/lie2_1,verb
life,a1,https://www.oxfordlearnersdictionaries.com/definition/english/life_1,noun
lifelong,c1,https://www.oxfordlearnersdictionaries.com/definition/english/lifelong,adjective
lifestyle,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lifestyle,noun
lifetime,b2,https://www.oxfordlearnersdictionaries.com/definition/english/lifetime,noun
lift,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lift_2,noun
lift,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lift_1,verb
light,a1,https://www.oxfordlearnersdictionaries.com/definition/english/light_2,adjective
light,a1,https://www.oxfordlearnersdictionaries.com/definition/english/light_1,noun
light,a2,https://www.oxfordlearnersdictionaries.com/definition/english/light_3,verb
lighting,b2,https://www.oxfordlearnersdictionaries.com/definition/english/lighting,noun
like,b1,https://www.oxfordlearnersdictionaries.com/definition/english/like_4,noun
like,a1,https://www.oxfordlearnersdictionaries.com/definition/english/like_1,preposition
like,a1,https://www.oxfordlearnersdictionaries.com/definition/english/like_3,verb
likelihood,c1,https://www.oxfordlearnersdictionaries.com/definition/english/likelihood,noun
likely,a2,https://www.oxfordlearnersdictionaries.com/definition/english/likely_1,adjective
likewise,b2,https://www.oxfordlearnersdictionaries.com/definition/english/likewise,adverb
limb,c1,https://www.oxfordlearnersdictionaries.com/definition/english/limb,noun
limit,b1,https://www.oxfordlearnersdictionaries.com/definition/english/limit_1,noun
limit,b1,https://www.oxfordlearnersdictionaries.com/definition/english/limit_2,verb
limitation,b2,https://www.oxfordlearnersdictionaries.com/definition/english/limitation,noun
limited,b2,https://www.oxfordlearnersdictionaries.com/definition/english/limited,adjective
line,a1,https://www.oxfordlearnersdictionaries.com/definition/english/line_1,noun
line,b2,https://www.oxfordlearnersdictionaries.com/definition/english/line_2,verb
line-up,c1,https://www.oxfordlearnersdictionaries.com/definition/english/line-up_2,noun
linear,c1,https://www.oxfordlearnersdictionaries.com/definition/english/linear,adjective
linger,c1,https://www.oxfordlearnersdictionaries.com/definition/english/linger,verb
link,a2,https://www.oxfordlearnersdictionaries.com/definition/english/link_1,noun
link,a2,https://www.oxfordlearnersdictionaries.com/definition/english/link_2,verb
lion,a1,https://www.oxfordlearnersdictionaries.com/definition/english/lion,noun
lip,b1,https://www.oxfordlearnersdictionaries.com/definition/english/lip,noun
liquid,b1,https://www.oxfordlearnersdictionaries.com/definition/english/liquid_2,adjective
liquid,b1,https://www.oxfordlearnersdictionaries.com/definition/english/liquid_1,noun
list,a1,https://www.oxfordlearnersdictionaries.com/definition/english/list_1,noun
list,a1,https://www.oxfordlearnersdictionaries.com/definition/english/list_2,verb
listen,a1,https://www.oxfordlearnersdictionaries.com/definition/english/listen_1,verb
listener,a2,https://www.oxfordlearnersdictionaries.com/definition/english/listener,noun
listing,c1,https://www.oxfordlearnersdictionaries.com/definition/english/listing,noun
literacy,c1,https://www.oxfordlearnersdictionaries.com/definition/english/literacy,noun
literally,b2,https://www.oxfordlearnersdictionaries.com/definition/english/literally,adverb
literary,b2,https://www.oxfordlearnersdictionaries.com/definition/english/literary,adjective
literature,b1,https://www.oxfordlearnersdictionaries.com/definition/english/literature,noun
litre,b2,https://www.oxfordlearnersdictionaries.com/definition/english/litre,noun
litter,b2,https://www.oxfordlearnersdictionaries.com/definition/english/litter_1,noun
little,a1,https://www.oxfordlearnersdictionaries.com/definition/english/little_1,adjective
little,a2,https://www.oxfordlearnersdictionaries.com/definition/english/little_3,adverb
little,a1,https://www.oxfordlearnersdictionaries.com/definition/english/little_2,determiner
little,a1,https://www.oxfordlearnersdictionaries.com/definition/english/little_2,pronoun
live,b1,https://www.oxfordlearnersdictionaries.com/definition/english/live2_1,adjective
live,b1,https://www.oxfordlearnersdictionaries.com/definition/english/live2_2,adverb
live,a1,https://www.oxfordlearnersdictionaries.com/definition/english/live1,verb
lively,b2,https://www.oxfordlearnersdictionaries.com/definition/english/lively,adjective
liver,c1,https://www.oxfordlearnersdictionaries.com/definition/english/liver,noun
living,b1,https://www.oxfordlearnersdictionaries.com/definition/english/living_1,adjective
living,b1,https://www.oxfordlearnersdictionaries.com/definition/english/living_2,noun
load,b2,https://www.oxfordlearnersdictionaries.com/definition/english/load_1,noun
load,b2,https://www.oxfordlearnersdictionaries.com/definition/english/load_2,verb
loan,b2,https://www.oxfordlearnersdictionaries.com/definition/english/loan_1,noun
lobby,c1,https://www.oxfordlearnersdictionaries.com/definition/english/lobby_1,noun
lobby,c1,https://www.oxfordlearnersdictionaries.com/definition/english/lobby_2,verb
local,a1,https://www.oxfordlearnersdictionaries.com/definition/english/local_1,adjective
local,b1,https://www.oxfordlearnersdictionaries.com/definition/english/local_2,noun
locate,b1,https://www.oxfordlearnersdictionaries.com/definition/english/locate,verb
located,b1,https://www.oxfordlearnersdictionaries.com/definition/english/located,adjective
location,b1,https://www.oxfordlearnersdictionaries.com/definition/english/location,noun
lock,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lock_2,noun
lock,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lock_1,verb
log,c1,https://www.oxfordlearnersdictionaries.com/definition/english/log_1,noun
log,c1,https://www.oxfordlearnersdictionaries.com/definition/english/log_3,verb
logic,c1,https://www.oxfordlearnersdictionaries.com/definition/english/logic_1,noun
logical,b2,https://www.oxfordlearnersdictionaries.com/definition/english/logical_1,adjective
logo,b2,https://www.oxfordlearnersdictionaries.com/definition/english/logo,noun
lonely,b1,https://www.oxfordlearnersdictionaries.com/definition/english/lonely,adjective
long,a1,https://www.oxfordlearnersdictionaries.com/definition/english/long_1,adjective
long,a1,https://www.oxfordlearnersdictionaries.com/definition/english/long_2,adverb
long-standing,c1,https://www.oxfordlearnersdictionaries.com/definition/english/long-standing,adjective
long-term,b2,https://www.oxfordlearnersdictionaries.com/definition/english/long-term_2,adjective
long-term,b2,https://www.oxfordlearnersdictionaries.com/definition/english/long-term_1,adverb
long-time,c1,https://www.oxfordlearnersdictionaries.com/definition/english/long-time,adjective
look,a2,https://www.oxfordlearnersdictionaries.com/definition/english/look_2,noun
look,a1,https://www.oxfordlearnersdictionaries.com/definition/english/look_1,verb
loom,c1,https://www.oxfordlearnersdictionaries.com/definition/english/loom_1,verb
loop,c1,https://www.oxfordlearnersdictionaries.com/definition/english/loop_1,noun
loose,b2,https://www.oxfordlearnersdictionaries.com/definition/english/loose_1,adjective
lord,b2,https://www.oxfordlearnersdictionaries.com/definition/english/lord_1,noun
lorry,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lorry,noun
lose,a1,https://www.oxfordlearnersdictionaries.com/definition/english/lose,verb
loss,b1,https://www.oxfordlearnersdictionaries.com/definition/english/loss,noun
lost,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lost_1,adjective
lot,a1,https://www.oxfordlearnersdictionaries.com/definition/english/lot_3,adverb
lot,a1,https://www.oxfordlearnersdictionaries.com/definition/english/lot_2,determiner
lot,a1,https://www.oxfordlearnersdictionaries.com/definition/english/lot_1,pronoun
lottery,b2,https://www.oxfordlearnersdictionaries.com/definition/english/lottery,noun
loud,a2,https://www.oxfordlearnersdictionaries.com/definition/english/loud_1,adjective
loud,a2,https://www.oxfordlearnersdictionaries.com/definition/english/loud_2,adverb
loudly,a2,https://www.oxfordlearnersdictionaries.com/definition/english/loudly,adverb
love,a1,https://www.oxfordlearnersdictionaries.com/definition/english/love_1,noun
love,a1,https://www.oxfordlearnersdictionaries.com/definition/english/love_2,verb
lovely,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lovely_1,adjective
low,a2,https://www.oxfordlearnersdictionaries.com/definition/english/low_1,adjective
low,a2,https://www.oxfordlearnersdictionaries.com/definition/english/low_2,adverb
low,b2,https://www.oxfordlearnersdictionaries.com/definition/english/low_3,noun
lower,b2,https://www.oxfordlearnersdictionaries.com/definition/english/lower1_1,verb
loyal,b2,https://www.oxfordlearnersdictionaries.com/definition/english/loyal,adjective
loyalty,c1,https://www.oxfordlearnersdictionaries.com/definition/english/loyalty,noun
luck,a2,https://www.oxfordlearnersdictionaries.com/definition/english/luck_1,noun
lucky,a2,https://www.oxfordlearnersdictionaries.com/definition/english/lucky,adjective
lunch,a1,https://www.oxfordlearnersdictionaries.com/definition/english/lunch_1,noun
lung,b2,https://www.oxfordlearnersdictionaries.com/definition/english/lung,noun
luxury,b1,https://www.oxfordlearnersdictionaries.com/definition/english/luxury_2,adjective
luxury,b1,https://www.oxfordlearnersdictionaries.com/definition/english/luxury_1,noun
lyric,b2,https://www.oxfordlearnersdictionaries.com/definition/english/lyric_1,noun
machine,a1,https://www.oxfordlearnersdictionaries.com/definition/english/machine_1,noun
machinery,c1,https://www.oxfordlearnersdictionaries.com/definition/english/machinery,noun
mad,b1,https://www.oxfordlearnersdictionaries.com/definition/english/mad_1,adjective
magazine,a1,https://www.oxfordlearnersdictionaries.com/definition/english/magazine,noun
magic,b1,https://www.oxfordlearnersdictionaries.com/definition/english/magic_2,adjective
magic,b1,https://www.oxfordlearnersdictionaries.com/definition/english/magic_1,noun
magical,c1,https://www.oxfordlearnersdictionaries.com/definition/english/magical,adjective
magistrate,c1,https://www.oxfordlearnersdictionaries.com/definition/english/magistrate,noun
magnetic,c1,https://www.oxfordlearnersdictionaries.com/definition/english/magnetic,adjective
magnificent,b2,https://www.oxfordlearnersdictionaries.com/definition/english/magnificent,adjective
magnitude,c1,https://www.oxfordlearnersdictionaries.com/definition/english/magnitude,noun
mail,a2,https://www.oxfordlearnersdictionaries.com/definition/english/mail_1,noun
mail,a2,https://www.oxfordlearnersdictionaries.com/definition/english/mail_2,verb
main,a1,https://www.oxfordlearnersdictionaries.com/definition/english/main_1,adjective
mainland,c1,https://www.oxfordlearnersdictionaries.com/definition/english/the-mainland,noun
mainly,b1,https://www.oxfordlearnersdictionaries.com/definition/english/mainly,adverb
mainstream,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mainstream_2,adjective
mainstream,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mainstream_1,noun
maintain,b2,https://www.oxfordlearnersdictionaries.com/definition/english/maintain,verb
maintenance,c1,https://www.oxfordlearnersdictionaries.com/definition/english/maintenance,noun
major,a2,https://www.oxfordlearnersdictionaries.com/definition/english/major_1,adjective
major,,https://www.oxfordlearnersdictionaries.com/definition/english/major_1,adjective
majority,b2,https://www.oxfordlearnersdictionaries.com/definition/english/majority,noun
make,b2,https://www.oxfordlearnersdictionaries.com/definition/english/make_2,noun
make,a1,https://www.oxfordlearnersdictionaries.com/definition/english/make_1,verb
make-up,b2,https://www.oxfordlearnersdictionaries.com/definition/english/make-up_2,noun
making,b2,https://www.oxfordlearnersdictionaries.com/definition/english/making,noun
male,a2,https://www.oxfordlearnersdictionaries.com/definition/english/male_1,adjective
male,a2,https://www.oxfordlearnersdictionaries.com/definition/english/male_2,noun
mall,b1,https://www.oxfordlearnersdictionaries.com/definition/english/mall_1,noun
man,a1,https://www.oxfordlearnersdictionaries.com/definition/english/man_1,noun
manage,a2,https://www.oxfordlearnersdictionaries.com/definition/english/manage,verb
management,b1,https://www.oxfordlearnersdictionaries.com/definition/english/management,noun
manager,a2,https://www.oxfordlearnersdictionaries.com/definition/english/manager,noun
mandate,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mandate_1,noun
mandatory,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mandatory,adjective
manifest,c1,https://www.oxfordlearnersdictionaries.com/definition/english/manifest_1,verb
manipulate,c1,https://www.oxfordlearnersdictionaries.com/definition/english/manipulate,verb
manipulation,c1,https://www.oxfordlearnersdictionaries.com/definition/english/manipulation,noun
manner,a2,https://www.oxfordlearnersdictionaries.com/definition/english/manner,noun
manufacture,b2,https://www.oxfordlearnersdictionaries.com/definition/english/manufacture_1,verb
manufacturing,b2,https://www.oxfordlearnersdictionaries.com/definition/english/manufacturing,noun
manuscript,c1,https://www.oxfordlearnersdictionaries.com/definition/english/manuscript,noun
many,a1,https://www.oxfordlearnersdictionaries.com/definition/english/many,determiner
many,a1,https://www.oxfordlearnersdictionaries.com/definition/english/many,pronoun
map,a1,https://www.oxfordlearnersdictionaries.com/definition/english/map_1,noun
map,b2,https://www.oxfordlearnersdictionaries.com/definition/english/map_2,verb
marathon,b2,https://www.oxfordlearnersdictionaries.com/definition/english/marathon_2,noun
March,a1,https://www.oxfordlearnersdictionaries.com/definition/english/march_3,noun
march,c1,https://www.oxfordlearnersdictionaries.com/definition/english/march_2,noun
march,c1,https://www.oxfordlearnersdictionaries.com/definition/english/march_1,verb
margin,b2,https://www.oxfordlearnersdictionaries.com/definition/english/margin,noun
marginal,c1,https://www.oxfordlearnersdictionaries.com/definition/english/marginal_1,adjective
marine,c1,https://www.oxfordlearnersdictionaries.com/definition/english/marine_1,adjective
mark,a2,https://www.oxfordlearnersdictionaries.com/definition/english/mark_2,noun
mark,a2,https://www.oxfordlearnersdictionaries.com/definition/english/mark_1,verb
marker,b2,https://www.oxfordlearnersdictionaries.com/definition/english/marker,noun
market,a1,https://www.oxfordlearnersdictionaries.com/definition/english/market_1,noun
market,b1,https://www.oxfordlearnersdictionaries.com/definition/english/market_2,verb
marketing,b1,https://www.oxfordlearnersdictionaries.com/definition/english/marketing,noun
marketplace,c1,https://www.oxfordlearnersdictionaries.com/definition/english/marketplace,noun
marriage,b1,https://www.oxfordlearnersdictionaries.com/definition/english/marriage,noun
married,a1,https://www.oxfordlearnersdictionaries.com/definition/english/married,adjective
marry,a2,https://www.oxfordlearnersdictionaries.com/definition/english/marry,verb
martial,b2,https://www.oxfordlearnersdictionaries.com/definition/english/martial,adjective
mask,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mask_1,noun
mass,b2,https://www.oxfordlearnersdictionaries.com/definition/english/mass_2,adjective
mass,b2,https://www.oxfordlearnersdictionaries.com/definition/english/mass_1,noun
massacre,c1,https://www.oxfordlearnersdictionaries.com/definition/english/massacre_1,noun
massive,b2,https://www.oxfordlearnersdictionaries.com/definition/english/massive,adjective
master,b2,https://www.oxfordlearnersdictionaries.com/definition/english/master_1,noun
master,b2,https://www.oxfordlearnersdictionaries.com/definition/english/master_2,verb
match,a1,https://www.oxfordlearnersdictionaries.com/definition/english/match_1,noun
match,a1,https://www.oxfordlearnersdictionaries.com/definition/english/match_2,verb
matching,b2,https://www.oxfordlearnersdictionaries.com/definition/english/matching,adjective
mate,b2,https://www.oxfordlearnersdictionaries.com/definition/english/mate_1,noun
mate,b2,https://www.oxfordlearnersdictionaries.com/definition/english/mate_2,verb
material,b2,https://www.oxfordlearnersdictionaries.com/definition/english/material_2,adjective
material,a2,https://www.oxfordlearnersdictionaries.com/definition/english/material_1,noun
mathematical,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mathematical,adjective
mathematics,a2,https://www.oxfordlearnersdictionaries.com/definition/english/mathematics,noun
maths,a2,https://www.oxfordlearnersdictionaries.com/definition/english/maths,noun
matter,a2,https://www.oxfordlearnersdictionaries.com/definition/english/matter_1,noun
matter,a2,https://www.oxfordlearnersdictionaries.com/definition/english/matter_2,verb
mature,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mature_1,adjective
mature,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mature_2,verb
maximize,c1,https://www.oxfordlearnersdictionaries.com/definition/english/maximize,verb
maximum,b2,https://www.oxfordlearnersdictionaries.com/definition/english/maximum_2,adjective
maximum,b2,https://www.oxfordlearnersdictionaries.com/definition/english/maximum_3,noun
May,a1,https://www.oxfordlearnersdictionaries.com/definition/english/may_3,noun
may,a2,https://www.oxfordlearnersdictionaries.com/definition/english/may_1,modal verb
maybe,a1,https://www.oxfordlearnersdictionaries.com/definition/english/maybe_1,adverb
mayor,b2,https://www.oxfordlearnersdictionaries.com/definition/english/mayor,noun
me,a1,https://www.oxfordlearnersdictionaries.com/definition/english/me_1,pronoun
meal,a1,https://www.oxfordlearnersdictionaries.com/definition/english/meal,noun
mean,a1,https://www.oxfordlearnersdictionaries.com/definition/english/mean_1,verb
meaning,a1,https://www.oxfordlearnersdictionaries.com/definition/english/meaning_1,noun
meaningful,c1,https://www.oxfordlearnersdictionaries.com/definition/english/meaningful,adjective
means,b2,https://www.oxfordlearnersdictionaries.com/definition/english/means,noun
meantime,c1,https://www.oxfordlearnersdictionaries.com/definition/english/meantime_1,noun
meanwhile,b1,https://www.oxfordlearnersdictionaries.com/definition/english/meanwhile_1,adverb
measure,b1,https://www.oxfordlearnersdictionaries.com/definition/english/measure_2,noun
measure,b1,https://www.oxfordlearnersdictionaries.com/definition/english/measure_1,verb
measurement,b2,https://www.oxfordlearnersdictionaries.com/definition/english/measurement,noun
meat,a1,https://www.oxfordlearnersdictionaries.com/definition/english/meat,noun
mechanic,b2,https://www.oxfordlearnersdictionaries.com/definition/english/mechanic,noun
mechanical,b2,https://www.oxfordlearnersdictionaries.com/definition/english/mechanical,adjective
mechanism,b2,https://www.oxfordlearnersdictionaries.com/definition/english/mechanism,noun
medal,b2,https://www.oxfordlearnersdictionaries.com/definition/english/medal_1,noun
media,a2,https://www.oxfordlearnersdictionaries.com/definition/english/media,noun
medical,a2,https://www.oxfordlearnersdictionaries.com/definition/english/medical_1,adjective
medication,b2,https://www.oxfordlearnersdictionaries.com/definition/english/medication,noun
medicine,a2,https://www.oxfordlearnersdictionaries.com/definition/english/medicine,noun
medieval,c1,https://www.oxfordlearnersdictionaries.com/definition/english/medieval,adjective
meditation,c1,https://www.oxfordlearnersdictionaries.com/definition/english/meditation,noun
medium,b1,https://www.oxfordlearnersdictionaries.com/definition/english/medium_1,adjective
medium,b2,https://www.oxfordlearnersdictionaries.com/definition/english/medium_2,noun
meet,a1,https://www.oxfordlearnersdictionaries.com/definition/english/meet_1,verb
meeting,a1,https://www.oxfordlearnersdictionaries.com/definition/english/meeting,noun
melody,c1,https://www.oxfordlearnersdictionaries.com/definition/english/melody,noun
melt,b2,https://www.oxfordlearnersdictionaries.com/definition/english/melt,verb
member,a1,https://www.oxfordlearnersdictionaries.com/definition/english/member,noun
membership,b2,https://www.oxfordlearnersdictionaries.com/definition/english/membership,noun
memo,c1,https://www.oxfordlearnersdictionaries.com/definition/english/memo,noun
memoir,c1,https://www.oxfordlearnersdictionaries.com/definition/english/memoir,noun
memorable,b2,https://www.oxfordlearnersdictionaries.com/definition/english/memorable,adjective
memorial,c1,https://www.oxfordlearnersdictionaries.com/definition/english/memorial_1,noun
memory,a2,https://www.oxfordlearnersdictionaries.com/definition/english/memory,noun
mental,b1,https://www.oxfordlearnersdictionaries.com/definition/english/mental_1,adjective
mention,b1,https://www.oxfordlearnersdictionaries.com/definition/english/mention_2,noun
mention,a2,https://www.oxfordlearnersdictionaries.com/definition/english/mention_1,verb
mentor,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mentor,noun
menu,a1,https://www.oxfordlearnersdictionaries.com/definition/english/menu,noun
merchant,c1,https://www.oxfordlearnersdictionaries.com/definition/english/merchant_1,noun
mercy,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mercy,noun
mere,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mere_1,adjective
merely,c1,https://www.oxfordlearnersdictionaries.com/definition/english/merely,adverb
merge,c1,https://www.oxfordlearnersdictionaries.com/definition/english/merge,verb
merger,c1,https://www.oxfordlearnersdictionaries.com/definition/english/merger,noun
merit,c1,https://www.oxfordlearnersdictionaries.com/definition/english/merit_1,noun
mess,b1,https://www.oxfordlearnersdictionaries.com/definition/english/mess_1,noun
message,a1,https://www.oxfordlearnersdictionaries.com/definition/english/message_1,noun
metal,a2,https://www.oxfordlearnersdictionaries.com/definition/english/metal,noun
metaphor,b2,https://www.oxfordlearnersdictionaries.com/definition/english/metaphor,noun
method,a2,https://www.oxfordlearnersdictionaries.com/definition/english/method,noun
methodology,c1,https://www.oxfordlearnersdictionaries.com/definition/english/methodology,noun
metre,a1,https://www.oxfordlearnersdictionaries.com/definition/english/metre,noun
middle,a2,https://www.oxfordlearnersdictionaries.com/definition/english/middle_2,adjective
middle,a2,https://www.oxfordlearnersdictionaries.com/definition/english/middle_1,noun
midnight,a1,https://www.oxfordlearnersdictionaries.com/definition/english/midnight,noun
midst,c1,https://www.oxfordlearnersdictionaries.com/definition/english/midst,noun
might,a2,https://www.oxfordlearnersdictionaries.com/definition/english/might_1,modal verb
migration,c1,https://www.oxfordlearnersdictionaries.com/definition/english/migration,noun
mild,b1,https://www.oxfordlearnersdictionaries.com/definition/english/mild_1,adjective
mile,a1,https://www.oxfordlearnersdictionaries.com/definition/english/mile,noun
militant,c1,https://www.oxfordlearnersdictionaries.com/definition/english/militant_2,adjective
militant,c1,https://www.oxfordlearnersdictionaries.com/definition/english/militant_1,noun
military,b2,https://www.oxfordlearnersdictionaries.com/definition/english/military_1,adjective
military,b2,https://www.oxfordlearnersdictionaries.com/definition/english/military_2,noun
militia,c1,https://www.oxfordlearnersdictionaries.com/definition/english/militia,noun
milk,a1,https://www.oxfordlearnersdictionaries.com/definition/english/milk_1,noun
mill,c1,https://www.oxfordlearnersdictionaries.com/definition/english/mill_1,noun
million,a1,https://www.oxfordlearnersdictionaries.com/definition/english/million,number
mind,a2,https://www.oxfordlearnersdictionaries.com/definition/english/mind_1,noun
mind,a2,https://www.oxfordlearnersdictionaries.com/definition/english/mind_2,verb
mine,b1,https://www.oxfordlearnersdictionaries.com/definition/english/mine_2,noun
mine,a2,https://www.oxfordlearnersdictionaries.com/definition/english/mine_1,pronoun
miner,b2,https://www.oxfordlearnersdictionaries.com/definition/english/miner,noun
mineral,b2,https://www.oxfordlearnersdictionaries.com/definition/english/mineral,noun
minimal,c1,https://www.oxfordlearnersdictionaries.com/definition/english/minimal,adjective
minimize,c1,https://www.oxfordlearnersdictionaries.com/definition/english/minimize,verb
